"","frtn","rf"
"2015-08-28",-0.008079085,1.984127e-06
"2015-08-31",-0.02984773,1.190476e-07
"2015-09-01",0.01898107,1.507937e-06
"2015-09-02",0.0007164425,9.920635e-07
"2015-09-03",-0.01513679,5.952381e-07
"2015-09-04",0.02513111,9.920635e-07
"2015-09-08",-0.01337183,9.920635e-07
"2015-09-09",0.005441758,1.388889e-06
"2015-09-10",0.004544294,5.952381e-07
"2015-09-11",-0.00371048,9.126984e-07
"2015-09-14",0.01249936,9.920635e-07
"2015-09-15",0.008666734,2.301587e-06
"2015-09-16",-0.002247977,2.103175e-06
"2015-09-17",-0.01634146,1.190476e-07
"2015-09-18",0.005167562,3.968254e-07
"2015-09-21",-0.01297974,5.15873e-07
"2015-09-22",-0.00159868,1.190476e-07
"2015-09-23",-0.003615702,1.190476e-07
"2015-09-24",-0.0002592015,1.984127e-07
"2015-09-25",-0.02509723,7.936508e-07
"2015-09-28",0.0005850751,5.15873e-07
"2015-09-29",0.0186583,1.190476e-07
"2015-09-30",0.002609195,1.984127e-07
"2015-10-01",0.0149378,7.142857e-07
"2015-10-02",0.01779487,3.174603e-07
"2015-10-05",-0.003426211,3.174603e-07
"2015-10-06",0.008190505,1.984127e-07
"2015-10-07",0.009026629,1.984127e-07
"2015-10-08",0.0005963919,1.190476e-07
"2015-10-09",0.0009437239,1.190476e-07
"2015-10-12",-0.006302104,3.968254e-07
"2015-10-13",-0.004794007,1.984127e-07
"2015-10-14",0.01535451,3.968254e-07
"2015-10-15",0.004546578,1.984127e-07
"2015-10-16",0.0004919562,1.984127e-07
"2015-10-19",-0.001376801,1.984127e-07
"2015-10-20",-0.006105668,3.968254e-07
"2015-10-21",0.01689373,1.984127e-07
"2015-10-22",0.01096171,1.984127e-07
"2015-10-23",-0.002457713,1.190476e-07
"2015-10-26",-0.001932367,3.174603e-07
"2015-10-27",0.01137464,3.968254e-07
"2015-10-28",-0.0005743001,1.388889e-06
"2015-10-29",-0.004309726,2.103175e-06
"2015-10-30",0.0118309,2.698413e-06
"2015-11-02",0.002899378,2.103175e-06
"2015-11-03",-0.003033176,2.301587e-06
"2015-11-04",-0.0009982882,2.18254e-06
"2015-11-05",-0.0005234361,1.587302e-06
"2015-11-06",-0.009331556,2.896825e-06
"2015-11-09",0.002306805,2.97619e-06
"2015-11-10",-0.003931722,4.960317e-06
"2015-11-11",-0.01395976,4.880952e-06
"2015-11-12",-0.01122828,4.880952e-06
"2015-11-13",0.01520687,4.484127e-06
"2015-11-16",-0.0007295011,3.888889e-06
"2015-11-17",0.01586606,5.357143e-06
"2015-11-18",-0.0008623582,4.880952e-06
"2015-11-19",0.003648046,3.492063e-06
"2015-11-20",-0.001150443,3.690476e-06
"2015-11-23",0.001339265,4.166667e-06
"2015-11-24",-0.0001433007,6.071429e-06
"2015-11-25",0.00114657,6.944444e-06
"2015-11-27",-0.004151556,6.349206e-06
"2015-11-30",0.009535675,6.746032e-06
"2015-12-01",-0.0102098,8.055556e-06
"2015-12-02",-0.01399805,7.936508e-06
"2015-12-03",0.01950294,7.857143e-06
"2015-12-04",-0.006058582,8.134921e-06
"2015-12-07",-0.006724262,9.325397e-06
"2015-12-08",-0.007774862,1.063492e-05
"2015-12-09",0.002581085,9.722222e-06
"2015-12-10",-0.01938116,9.126984e-06
"2015-12-11",0.005056469,8.452381e-06
"2015-12-14",0.01049774,7.857143e-06
"2015-12-15",0.01462805,9.920635e-06
"2015-12-16",-0.01523819,9.325397e-06
"2015-12-17",-0.01781112,8.452381e-06
"2015-12-18",0.008245143,6.944444e-06
"2015-12-21",0.00907423,6.071429e-06
"2015-12-22",0.01238329,7.65873e-06
"2015-12-23",-0.001650325,7.539683e-06
"2015-12-24",-0.002285103,7.261905e-06
"2015-12-28",0.01067199,7.539683e-06
"2015-12-29",-0.007087753,8.531746e-06
"2015-12-30",-0.0100034,7.738095e-06
"2015-12-31",-0.01398342,5.873016e-06
"2016-01-04",0.001695361,6.150794e-06
"2016-01-05",-0.01261422,8.134921e-06
"2016-01-06",-0.02399155,8.134921e-06
"2016-01-07",-0.01096109,7.539683e-06
"2016-01-08",0.0009743496,7.539683e-06
"2016-01-11",0.008072458,6.944444e-06
"2016-01-12",-0.02494465,8.333333e-06
"2016-01-13",0.01641688,8.531746e-06
"2016-01-14",-0.02146616,9.52381e-06
"2016-01-15",0.001331133,8.849206e-06
"2016-01-19",-0.01281506,9.126984e-06
"2016-01-20",0.005601939,1.003968e-05
"2016-01-21",0.02051529,1.083333e-05
"2016-01-22",-0.01511652,1.142857e-05
"2016-01-25",0.01364315,1.09127e-05
"2016-01-26",-0.01088328,1.190476e-05
"2016-01-27",0.005209164,1.190476e-05
"2016-01-28",0.02438158,1.261905e-05
"2016-01-29",-0.0003654745,1.190476e-05
"2016-02-01",-0.0180222,1.170635e-05
"2016-02-02",0.005994951,1.309524e-05
"2016-02-03",0.001568218,1.321429e-05
"2016-02-04",-0.0190501,1.123016e-05
"2016-02-05",-0.01346103,1.103175e-05
"2016-02-08",5.393164e-05,1.031746e-05
"2016-02-09",-0.0008628597,1.190476e-05
"2016-02-10",-0.01300804,1.18254e-05
"2016-02-11",0.02061687,1.083333e-05
"2016-02-12",0.01687831,1.071429e-05
"2016-02-16",0.0163347,1.083333e-05
"2016-02-17",-0.00409581,1.162698e-05
"2016-02-18",-0.0004685306,1.142857e-05
"2016-02-19",0.01447917,1.123016e-05
"2016-02-22",-0.01262963,1.162698e-05
"2016-02-23",0.004575707,1.261905e-05
"2016-02-24",0.0121118,1.25e-05
"2016-02-25",-0.00230541,1.230159e-05
"2016-02-26",-0.007838465,1.202381e-05
"2016-02-29",0.02350692,1.222222e-05
"2016-03-01",0.004492454,1.269841e-05
"2016-03-02",0.003894473,1.202381e-05
"2016-03-03",0.003278688,1.043651e-05
"2016-03-04",0.0007982835,1.051587e-05
"2016-03-07",-0.01091779,1.051587e-05
"2016-03-08",0.004939516,1.210317e-05
"2016-03-09",0.0008024881,1.142857e-05
"2016-03-10",0.01613712,1.202381e-05
"2016-03-11",-0.001282304,1.222222e-05
"2016-03-14",-0.00162963,1.222222e-05
"2016-03-15",0.005787209,1.289683e-05
"2016-03-16",0.006344054,1.190476e-05
"2016-03-17",0.003929659,1.09127e-05
"2016-03-18",0.001418925,1.111111e-05
"2016-03-21",-0.0005374502,1.142857e-05
"2016-03-22",-0.006603441,1.170635e-05
"2016-03-23",-0.0004389565,1.162698e-05
"2016-03-24",0.0005907837,1.09127e-05
"2016-03-28",0.009254084,1.011905e-05
"2016-03-29",0.004383758,8.928571e-06
"2016-03-30",-0.002426949,7.34127e-06
"2016-03-31",0.006811989,7.65873e-06
"2016-04-01",-0.003237966,8.650794e-06
"2016-04-04",-0.009991758,7.261905e-06
"2016-04-05",0.01092516,8.650794e-06
"2016-04-06",-0.01196589,8.730159e-06
"2016-04-07",0.002692817,8.730159e-06
"2016-04-08",-0.002342797,8.650794e-06
"2016-04-11",0.009312318,8.333333e-06
"2016-04-12",0.0101049,9.126984e-06
"2016-04-13",4.423047e-05,8.849206e-06
"2016-04-14",-0.001105716,8.531746e-06
"2016-04-15",0.007022813,8.333333e-06
"2016-04-18",0.003158108,7.857143e-06
"2016-04-19",0.0009528347,8.531746e-06
"2016-04-20",-0.005378391,8.650794e-06
"2016-04-21",5.421011e-20,8.928571e-06
"2016-04-22",-0.001722736,8.928571e-06
"2016-04-25",0.001482192,9.444444e-06
"2016-04-26",0.002062041,9.722222e-06
"2016-04-27",-0.009087652,9.722222e-06
"2016-04-28",-0.005383049,8.333333e-06
"2016-04-29",0.007944524,7.65873e-06
"2016-05-02",-0.008707025,7.34127e-06
"2016-05-03",-0.005574333,8.055556e-06
"2016-05-04",-0.0001951128,7.857143e-06
"2016-05-05",0.003659072,7.261905e-06
"2016-05-06",0.0008224773,7.142857e-06
"2016-05-09",0.01243776,8.055556e-06
"2016-05-10",-0.009354762,9.642857e-06
"2016-05-11",0.0002905566,9.84127e-06
"2016-05-12",-0.008714175,1.02381e-05
"2016-05-13",0.009865208,1.02381e-05
"2016-05-16",-0.009329722,1.02381e-05
"2016-05-17",0.0002889907,1.063492e-05
"2016-05-18",-0.003464936,1.071429e-05
"2016-05-19",0.006317336,1.150794e-05
"2016-05-20",-0.001362596,1.18254e-05
"2016-05-23",0.01296233,1.242063e-05
"2016-05-24",0.006783085,1.361111e-05
"2016-05-25",0.0002866975,1.25e-05
"2016-05-26",0.004299226,1.09127e-05
"2016-05-27",-0.001902588,1.18254e-05
"2016-05-31",0.00204918,1.123016e-05
"2016-06-01",0.003043706,1.170635e-05
"2016-06-02",-0.002987056,1.071429e-05
"2016-06-03",0.005088453,1.071429e-05
"2016-06-06",0.001561391,9.920635e-06
"2016-06-07",0.003259637,1.051587e-05
"2016-06-08",-0.001365541,9.325397e-06
"2016-06-09",-0.009477556,9.52381e-06
"2016-06-10",-0.007715523,9.52381e-06
"2016-06-13",-0.001963068,9.722222e-06
"2016-06-14",-0.001393963,1.043651e-05
"2016-06-15",0.002984356,1.011905e-05
"2016-06-16",-0.003724215,9.722222e-06
"2016-06-17",0.006440054,9.84127e-06
"2016-06-20",0.002838586,9.84127e-06
"2016-06-21",-0.001631165,1.051587e-05
"2016-06-22",0.01302259,1.063492e-05
"2016-06-23",-0.03643091,1.09127e-05
"2016-06-24",-0.01737803,9.444444e-06
"2016-06-27",0.01803457,9.325397e-06
"2016-06-28",0.01702906,1.031746e-05
"2016-06-29",0.01362141,1.011905e-05
"2016-06-30",0.002128178,9.84127e-06
"2016-07-01",-0.007197,9.642857e-06
"2016-07-05",0.005997793,9.444444e-06
"2016-07-06",-0.0006391299,1.043651e-05
"2016-07-07",0.01490984,1.071429e-05
"2016-07-08",0.003526922,1.083333e-05
"2016-07-11",0.007263355,1.09127e-05
"2016-07-12",-0.0001395676,1.170635e-05
"2016-07-13",0.005583473,1.18254e-05
"2016-07-14",-0.001341847,1.202381e-05
"2016-07-15",0.002683594,1.18254e-05
"2016-07-18",-0.001012896,1.142857e-05
"2016-07-19",0.004139877,1.230159e-05
"2016-07-20",-0.003777322,1.25e-05
"2016-07-21",0.004508358,1.202381e-05
"2016-07-22",-0.00271589,1.202381e-05
"2016-07-25",0.0004615741,1.18254e-05
"2016-07-26",-0.00106113,1.222222e-05
"2016-07-27",0.001154628,1.123016e-05
"2016-07-28",0.001614615,8.730159e-06
"2016-07-29",-0.0008290346,9.52381e-06
"2016-08-01",-0.006410989,9.444444e-06
"2016-08-02",0.002926478,1.111111e-05
"2016-08-03",0.00106254,1.063492e-05
"2016-08-04",0.008180317,9.84127e-06
"2016-08-05",-0.0005958382,9.920635e-06
"2016-08-08",0.0005961934,9.920635e-06
"2016-08-09",-0.002475021,1.162698e-05
"2016-08-10",0.004640691,1.083333e-05
"2016-08-11",-0.0008689686,1.09127e-05
"2016-08-12",0.002883823,1.043651e-05
"2016-08-15",-0.005157698,1.09127e-05
"2016-08-16",0.001881079,1.142857e-05
"2016-08-17",0.002243898,1.142857e-05
"2016-08-18",-0.001462122,1.130952e-05
"2016-08-19",-4.575813e-05,1.162698e-05
"2016-08-22",0.002013454,1.111111e-05
"2016-08-23",-0.005114856,1.210317e-05
"2016-08-24",-0.0006885474,1.210317e-05
"2016-08-25",-0.001883325,1.210317e-05
"2016-08-26",0.004927976,1.210317e-05
"2016-08-29",-0.001652311,1.210317e-05
"2016-08-30",-0.002844037,1.289683e-05
"2016-08-31",4.60023e-05,1.269841e-05
"2016-09-01",0.004508027,1.25e-05
"2016-09-02",0.003026057,1.202381e-05
"2016-09-06",-9.496416e-05,1.202381e-05
"2016-09-07",-0.002283001,1.309524e-05
"2016-09-08",-0.02393483,1.321429e-05
"2016-09-09",0.01434734,1.321429e-05
"2016-09-12",-0.01437552,1.388889e-05
"2016-09-13",-0.0003751816,1.369048e-05
"2016-09-14",0.009992963,1.25e-05
"2016-09-15",-0.003865582,1.103175e-05
"2016-09-16",0.0001874678,1.083333e-05
"2016-09-19",4.685804e-05,9.444444e-06
"2016-09-20",0.01124543,1.142857e-05
"2016-09-21",0.006301548,8.849206e-06
"2016-09-22",-0.005479326,6.349206e-06
"2016-09-23",-0.008102227,6.547619e-06
"2016-09-26",0.006207991,6.865079e-06
"2016-09-27",0.004963585,1.011905e-05
"2016-09-28",-0.009047267,1.043651e-05
"2016-09-29",0.007546115,9.325397e-06
"2016-09-30",-0.002404068,1.031746e-05
"2016-10-03",-0.005097785,1.142857e-05
"2016-10-04",0.004425191,1.25e-05
"2016-10-05",0.0006956359,1.242063e-05
"2016-10-06",-0.003429419,1.230159e-05
"2016-10-07",0.005208333,1.230159e-05
"2016-10-10",-0.01262953,1.222222e-05
"2016-10-11",0.001311905,1.269841e-05
"2016-10-12",-0.003275467,1.349206e-05
"2016-10-13",0.000516408,1.09127e-05
"2016-10-14",-0.003472222,1.150794e-05
"2016-10-17",0.00626236,1.170635e-05
"2016-10-18",0.002667166,1.321429e-05
"2016-10-19",-0.001866717,1.281746e-05
"2016-10-20",0.0004675523,1.269841e-05
"2016-10-21",0.004252733,1.25e-05
"2016-10-24",-0.003350551,1.242063e-05
"2016-10-25",-0.002007751,1.289683e-05
"2016-10-26",-0.002666791,1.242063e-05
"2016-10-27",-0.002955388,1.09127e-05
"2016-10-28",4.704985e-05,1.083333e-05
"2016-10-31",-0.007245354,1.170635e-05
"2016-11-01",-0.006018672,1.369048e-05
"2016-11-02",-0.004577095,1.369048e-05
"2016-11-03",-0.001101638,1.420635e-05
"2016-11-04",0.02205706,1.420635e-05
"2016-11-07",0.004503871,1.547619e-05
"2016-11-08",0.01059829,1.666667e-05
"2016-11-09",0.002499316,1.65873e-05
"2016-11-10",-0.002304997,1.81746e-05
"2016-11-11",0.0007855098,1.81746e-05
"2016-11-14",0.007802761,1.996032e-05
"2016-11-15",-0.001878321,1.936508e-05
"2016-11-16",0.00514068,1.797619e-05
"2016-11-17",-0.002237545,1.666667e-05
"2016-11-18",0.007551487,1.65873e-05
"2016-11-21",0.001953214,1.666667e-05
"2016-11-22",0.0005440205,1.884921e-05
"2016-11-23",0.00371545,1.924603e-05
"2016-11-25",-0.004694835,1.904762e-05
"2016-11-28",0.00195029,1.785714e-05
"2016-11-29",-0.002399167,1.857143e-05
"2016-11-30",-0.00367547,1.857143e-05
"2016-12-01",0.000500979,1.81746e-05
"2016-12-02",0.00600874,1.805556e-05
"2016-12-05",0.003167421,1.797619e-05
"2016-12-06",0.01308074,1.924603e-05
"2016-12-07",0.002448798,1.936508e-05
"2016-12-08",0.006040418,1.944444e-05
"2016-12-09",-0.001147852,2.063492e-05
"2016-12-12",0.006674033,1.984127e-05
"2016-12-13",-0.008254303,2.075397e-05
"2016-12-14",0.00411723,2.075397e-05
"2016-12-15",-0.001955819,1.936508e-05
"2016-12-16",0.002177391,1.924603e-05
"2016-12-19",0.00385758,1.896825e-05
"2016-12-20",-0.002782686,2.035714e-05
"2016-12-21",-0.001727422,1.996032e-05
"2016-12-22",0.001464194,1.956349e-05
"2016-12-23",0.00248106,1.984127e-05
"2016-12-27",-0.008264463,1.964286e-05
"2016-12-28",-0.0002228164,1.964286e-05
"2016-12-29",-0.003655004,1.746032e-05
"2016-12-30",0.00764998,1.904762e-05
"2017-01-03",0.00594921,1.884921e-05
"2017-01-04",-0.0007944212,2.055556e-05
"2017-01-05",0.003577738,2.015873e-05
"2017-01-06",-0.003300911,1.996032e-05
"2017-01-09",0,1.924603e-05
"2017-01-10",0.002826107,1.996032e-05
"2017-01-11",-0.002509908,1.97619e-05
"2017-01-12",0.002295502,1.996032e-05
"2017-01-13",-0.003523453,2.035714e-05
"2017-01-17",0.002209944,2.035714e-05
"2017-01-18",-0.00370452,2.043651e-05
"2017-01-19",0.003674029,1.996032e-05
"2017-01-20",-0.002602099,1.904762e-05
"2017-01-23",0.006411673,1.876984e-05
"2017-01-24",0.008655536,1.956349e-05
"2017-01-25",-0.001045433,1.916667e-05
"2017-01-26",-0.00156979,1.936508e-05
"2017-01-27",-0.006201686,1.97619e-05
"2017-01-30",-8.789286e-05,1.964286e-05
"2017-01-31",0.0003955524,1.984127e-05
"2017-02-01",0.000658993,1.984127e-05
"2017-02-02",0.006892918,1.936508e-05
"2017-02-03",-0.001787738,1.936508e-05
"2017-02-06",4.368127e-05,1.996032e-05
"2017-02-07",0.001310387,2.083333e-05
"2017-02-08",0.005932647,2.083333e-05
"2017-02-09",0.003946228,2.095238e-05
"2017-02-10",0.005442529,2.075397e-05
"2017-02-13",0.00399536,2.075397e-05
"2017-02-14",0.005220368,2.123016e-05
"2017-02-15",-0.0008513536,2.063492e-05
"2017-02-16",0.001576346,2.015873e-05
"2017-02-17",0.005955166,2.015873e-05
"2017-02-21",-0.000887987,2.003968e-05
"2017-02-22",0.0006771629,2.02381e-05
"2017-02-23",0.001268821,1.97619e-05
"2017-02-24",0.001562896,1.97619e-05
"2017-02-27",-0.002699169,1.944444e-05
"2017-02-28",0.01399755,2.075397e-05
"2017-03-01",-0.006297439,2.440476e-05
"2017-03-02",0.0006295378,2.559524e-05
"2017-03-03",-0.002977938,2.710317e-05
"2017-03-06",-0.002986833,2.797619e-05
"2017-03-07",-0.00185654,2.916667e-05
"2017-03-08",0.001268177,2.809524e-05
"2017-03-09",0.00350418,2.829365e-05
"2017-03-10",0.0005048593,2.876984e-05
"2017-03-13",-0.003826584,2.888889e-05
"2017-03-14",0.00865344,2.988095e-05
"2017-03-15",-0.001966939,2.837302e-05
"2017-03-16",-0.001756181,2.809524e-05
"2017-03-17",-0.001096908,2.809524e-05
"2017-03-20",-0.01283946,2.81746e-05
"2017-03-21",0.002353142,2.988095e-05
"2017-03-22",-0.001067099,2.968254e-05
"2017-03-23",-0.0007264024,2.968254e-05
"2017-03-24",-0.001026255,2.968254e-05
"2017-03-27",0.007276774,3.007937e-05
"2017-03-28",0.0009348969,3.06746e-05
"2017-03-29",0.003184173,2.996032e-05
"2017-03-30",-0.002327649,3.007937e-05
"2017-03-31",-0.001739204,2.928571e-05
"2017-04-03",0.0006374028,2.936508e-05
"2017-04-04",-0.002972651,3.095238e-05
"2017-04-05",0.002811142,3.095238e-05
"2017-04-06",-0.001019368,3.126984e-05
"2017-04-07",0.0005952382,3.166667e-05
"2017-04-10",-0.001189768,3.126984e-05
"2017-04-11",-0.00438186,3.174603e-05
"2017-04-12",-0.006494894,3.146825e-05
"2017-04-13",0.008859834,3.134921e-05
"2017-04-17",-0.002984184,3.146825e-05
"2017-04-18",-0.001838628,3.194444e-05
"2017-04-19",0.008139136,3.115079e-05
"2017-04-20",-0.003186878,3.055556e-05
"2017-04-21",0.01099791,3.027778e-05
"2017-04-24",0.005818611,3.055556e-05
"2017-04-25",-0.000628799,3.206349e-05
"2017-04-26",0.0008389261,3.186508e-05
"2017-04-27",-0.00217938,3.115079e-05
"2017-04-28",0.002520162,3.095238e-05
"2017-05-01",0.0003770735,3.115079e-05
"2017-05-02",-0.001214558,3.345238e-05
"2017-05-03",0.001174103,3.365079e-05
"2017-05-04",0.003937008,3.392857e-05
"2017-05-05",-0.0001668753,3.444444e-05
"2017-05-08",-0.0009179673,3.452381e-05
"2017-05-09",0.001795857,3.531746e-05
"2017-05-10",-0.002042773,3.472222e-05
"2017-05-11",-0.001670983,3.412698e-05
"2017-05-12",0.005523475,3.392857e-05
"2017-05-15",-0.0009155225,3.424603e-05
"2017-05-16",-0.01774409,3.531746e-05
"2017-05-17",0.004028496,3.472222e-05
"2017-05-18",0.006504203,3.543651e-05
"2017-05-19",0.00507742,3.52381e-05
"2017-05-22",0.002212759,3.484127e-05
"2017-05-23",0.002332847,3.623016e-05
"2017-05-24",0.004779519,3.59127e-05
"2017-05-25",-0.0002068167,3.603175e-05
"2017-05-26",-0.0008688096,3.611111e-05
"2017-05-30",-0.0002484476,3.611111e-05
"2017-05-31",0.007952287,3.769841e-05
"2017-06-01",0.003328402,3.761905e-05
"2017-06-02",-0.000737191,3.781746e-05
"2017-06-05",-0.003196852,3.761905e-05
"2017-06-06",0.001850253,3.801587e-05
"2017-06-07",0.0004924893,3.861111e-05
"2017-06-08",-0.001517762,3.861111e-05
"2017-06-09",-0.0002054147,3.888889e-05
"2017-06-12",0.004889875,3.861111e-05
"2017-06-13",-0.001267634,3.900794e-05
"2017-06-14",-0.001924337,3.900794e-05
"2017-06-15",0.0002184783,3.940476e-05
"2017-06-16",0.00832509,3.90873e-05
"2017-06-19",-0.006744053,3.90873e-05
"2017-06-20",-0.0002469034,3.940476e-05
"2017-06-21",-0.0004527684,3.84127e-05
"2017-06-22",0.001194202,3.702381e-05
"2017-06-23",0.0006580844,3.702381e-05
"2017-06-26",-0.008056229,3.702381e-05
"2017-06-27",0.0089504,3.928571e-05
"2017-06-28",-0.008788862,3.90873e-05
"2017-06-29",0.001864512,3.980159e-05
"2017-06-30",0.001695616,3.940476e-05
"2017-07-03",0.002312043,3.968254e-05
"2017-07-05",-0.009144458,4.047619e-05
"2017-07-06",0.006485138,4e-05
"2017-07-07",0.001073892,4e-05
"2017-07-10",-0.0007426662,4.019841e-05
"2017-07-11",0.007514762,4.099206e-05
"2017-07-12",0.001680259,4.059524e-05
"2017-07-13",0.004664103,4.019841e-05
"2017-07-14",-0.0001221697,4e-05
"2017-07-17",0.0005294671,4.047619e-05
"2017-07-18",0.005413986,4.126984e-05
"2017-07-19",0.0004453625,4.305556e-05
"2017-07-20",-0.000890328,4.416667e-05
"2017-07-21",-0.0002430331,4.515873e-05
"2017-07-24",0.002430921,4.563492e-05
"2017-07-25",4.04168e-05,4.535714e-05
"2017-07-26",-0.0009295557,4.345238e-05
"2017-07-27",-0.001173139,4.277778e-05
"2017-07-28",-0.0005670081,4.178571e-05
"2017-07-31",0.002228796,4.178571e-05
"2017-08-01",0.0004852014,4.198413e-05
"2017-08-02",-0.001939864,4.166667e-05
"2017-08-03",0.001822158,4.198413e-05
"2017-08-04",0.001859262,4.178571e-05
"2017-08-07",-0.002460967,4.099206e-05
"2017-08-08",-4.044341e-05,4.087302e-05
"2017-08-09",-0.01411527,4.06746e-05
"2017-08-10",0.001476863,4.039683e-05
"2017-08-11",0.009913158,4.019841e-05
"2017-08-14",-0.0001216841,3.980159e-05
"2017-08-15",0.001744351,4e-05
"2017-08-16",-0.01559083,3.90873e-05
"2017-08-17",-0.001563207,3.880952e-05
"2017-08-18",0.000782827,3.920635e-05
"2017-08-21",0.01045698,3.829365e-05
"2017-08-22",-0.003585398,3.948413e-05
"2017-08-23",-0.002330717,3.888889e-05
"2017-08-24",0.002336161,3.960317e-05
"2017-08-25",4.088992e-05,3.948413e-05
"2017-08-28",0.001144866,3.988095e-05
"2017-08-29",0.004737595,4.007937e-05
"2017-08-30",0.006016015,3.960317e-05
"2017-08-31",0.001414199,3.880952e-05
"2017-09-01",-0.007182053,3.90873e-05
"2017-09-05",0.003413801,3.900794e-05
"2017-09-06",-0.0001215067,4.119048e-05
"2017-09-07",-0.001174707,4.059524e-05
"2017-09-08",0.01066591,4.047619e-05
"2017-09-11",0.003370651,4.047619e-05
"2017-09-12",0.0004799041,4.039683e-05
"2017-09-13",-0.0003197824,4.039683e-05
"2017-09-14",0.001346165,4.079365e-05
"2017-09-15",0.002126891,4.007937e-05
"2017-09-18",0.001001121,3.968254e-05
"2017-09-19",0.0003600428,4.039683e-05
"2017-09-20",-0.002679357,4.047619e-05
"2017-09-21",0.0002004893,4e-05
"2017-09-22",-0.00204458,3.980159e-05
"2017-09-25",0.0006025793,3.960317e-05
"2017-09-26",0.003894331,4.138889e-05
"2017-09-27",0.00119976,4.119048e-05
"2017-09-28",0.003515079,4.087302e-05
"2017-09-29",0.004338654,4.079365e-05
"2017-10-02",0.002140139,4.019841e-05
"2017-10-03",0.001186427,4.107143e-05
"2017-10-04",0.005925107,4.138889e-05
"2017-10-05",-0.001138774,4.138889e-05
"2017-10-06",-0.001651138,4.138889e-05
"2017-10-09",0.002638315,4.146825e-05
"2017-10-10",0.001570968,4.186508e-05
"2017-10-11",-0.001490079,4.238095e-05
"2017-10-12",0.001217405,4.178571e-05
"2017-10-13",0.001333595,4.166667e-05
"2017-10-16",0.0007050802,4.186508e-05
"2017-10-17",0.0009785889,4.257937e-05
"2017-10-18",0.0002737367,4.238095e-05
"2017-10-19",0.005160483,4.22619e-05
"2017-10-20",-0.003889386,4.265873e-05
"2017-10-23",0.001757058,4.246032e-05
"2017-10-24",-0.004950109,4.357143e-05
"2017-10-25",0.001292647,4.297619e-05
"2017-10-26",0.008176199,4.285714e-05
"2017-10-27",-0.003725117,4.257937e-05
"2017-10-30",0.001557936,4.265873e-05
"2017-10-31",0.001322186,4.456349e-05
"2017-11-01",0.0003883643,4.515873e-05
"2017-11-02",0.003338639,4.515873e-05
"2017-11-03",0.001547688,4.555556e-05
"2017-11-06",-0.0006953831,4.595238e-05
"2017-11-07",0.001701009,4.714286e-05
"2017-11-08",-0.003627803,4.742063e-05
"2017-11-09",-0.0003098737,4.77381e-05
"2017-11-10",0.0009299085,4.761905e-05
"2017-11-13",-0.002322611,4.702381e-05
"2017-11-14",-0.005005238,4.920635e-05
"2017-11-15",0.008501014,4.880952e-05
"2017-11-16",-0.002938674,4.880952e-05
"2017-11-17",0.001706352,4.920635e-05
"2017-11-20",0.00654278,4.920635e-05
"2017-11-21",-0.0008846496,5.071429e-05
"2017-11-22",0.002309825,5.019841e-05
"2017-11-24",-0.0004993087,4.920635e-05
"2017-11-27",0.01014487,4.853175e-05
"2017-11-28",-0.0006086658,5.019841e-05
"2017-11-29",0.008754901,4.992063e-05
"2017-11-30",-0.002075393,4.912698e-05
"2017-12-01",-0.001210013,4.900794e-05
"2017-12-04",-0.003596577,4.940476e-05
"2017-12-05",0.0001899769,5.09127e-05
"2017-12-06",0.003153016,5.011905e-05
"2017-12-07",0.0054531,5e-05
"2017-12-08",0.003013069,4.972222e-05
"2017-12-11",0.001764861,5.011905e-05
"2017-12-12",-0.0001124521,5.198413e-05
"2017-12-13",-0.004086223,5.051587e-05
"2017-12-14",0.008327375,5.09127e-05
"2017-12-15",0.006341225,5.099206e-05
"2017-12-18",-0.003840418,5.218254e-05
"2017-12-19",-0.0005240108,5.369048e-05
"2017-12-20",0.002059694,5.357143e-05
"2017-12-21",-0.0002616039,5.238095e-05
"2017-12-22",-0.001196217,5.150794e-05
"2017-12-26",0.0004865451,5.170635e-05
"2017-12-27",0.002057459,5.587302e-05
"2017-12-28",-0.003770486,5.436508e-05
"2017-12-29",0.007157311,5.376984e-05
"2018-01-02",0.006325111,5.468254e-05
"2018-01-03",0.004214885,5.436508e-05
"2018-01-04",0.006663967,5.436508e-05
"2018-01-05",0.001828688,5.436508e-05
"2018-01-08",0.002263435,5.47619e-05
"2018-01-09",-0.001529832,5.615079e-05
"2018-01-10",0.007296075,5.535714e-05
"2018-01-11",0.006518905,5.56746e-05
"2018-01-12",-0.00341825,5.595238e-05
"2018-01-16",0.009531718,5.535714e-05
"2018-01-17",-0.001680912,5.615079e-05
"2018-01-18",0.004549688,5.575397e-05
"2018-01-19",0.008130951,5.56746e-05
"2018-01-22",0.002122466,5.515873e-05
"2018-01-23",-0.0003882944,5.607143e-05
"2018-01-24",0.0004237588,5.595238e-05
"2018-01-25",0.01157783,5.527778e-05
"2018-01-26",-0.006629911,5.507937e-05
"2018-01-29",-0.01025713,5.456349e-05
"2018-01-30",0.0004968771,5.654762e-05
"2018-01-31",-0.001135155,5.674603e-05
"2018-02-01",-0.02177001,5.765873e-05
"2018-02-02",-0.03849079,5.753968e-05
"2018-02-05",0.01970219,5.785714e-05
"2018-02-06",-0.005424888,5.904762e-05
"2018-02-07",-0.03750887,6.011905e-05
"2018-02-08",0.01502154,6.011905e-05
"2018-02-09",0.01468451,6.051587e-05
"2018-02-12",0.002487374,6.09127e-05
